Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Invoice
OD6306,Arutra,Snacks,Cookies,Salem,24-03-2018,East,1957,0.16,273.98,Tamil Nadu,1201179
OD7359,Arutra,Fruits & Veggies,Fresh Fruits,Viluppuram,13-04-2018,East,1391,0.14,500.76,Tamil Nadu,1201179
OD2141,Arutra,Food Grains,Organic Staples,Tirunelveli,23-04-2018,East,1074,0.28,375.9,Tamil Nadu,1201179
OD7408,Arutra,Beverages,Soft Drinks,Bodi,03-05-2018,East,1311,0.15,301.53,Tamil Nadu,1201179
OD2735,Arutra,"Eggs, Meat & Fish",Chicken,Virudhunagar,12-05-2018,East,626,0.2,200.32,Tamil Nadu,1201179
OD3857,Arutra,Snacks,Noodles,Salem,14-07-2018,East,1839,0.24,239.07,Tamil Nadu,1201179
OD1182,Arvind,"Eggs, Meat & Fish",Fish,Madurai,12-10-2018,East,1919,0.12,594.89,Tamil Nadu,1201182
OD1701,Arvind,Snacks,Cookies,Virudhunagar,07-11-2018,East,679,0.11,258.02,Tamil Nadu,1201182
OD5796,Arvind,Snacks,Noodles,Madurai,07-11-2018,East,557,0.25,178.24,Tamil Nadu,1201182
OD1193,Arutra,Oil & Masala,Edible Oil & Ghee,Coimbatore,28-07-2015,South,1894,0.24,473.5,Tamil Nadu,1201193
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,09-08-2015,South,1835,0.29,660.6,Tamil Nadu,1201193
OD1215,Anu,"Eggs, Meat & Fish",Mutton,Kanyakumari,29-01-2018,Central,2290,0.17,938.9,Tamil Nadu,1201215
OD1449,Anu,Oil & Masala,Spices,Chennai,21-03-2018,Central,2451,0.23,245.1,Tamil Nadu,1201215
OD3534,Anu,Oil & Masala,Edible Oil & Ghee,Salem,24-04-2018,Central,1038,0.17,145.32,Tamil Nadu,1201215
OD3523,Anu,"Eggs, Meat & Fish",Eggs,Tirunelveli,08-06-2018,Central,1324,0.1,79.44,Tamil Nadu,1201215
OD1220,Amrish,Beverages,Health Drinks,Trichy,26-05-2016,Central,764,0.1,114.6,Tamil Nadu,1201220
OD9083,Amrish,Bakery,Biscuits,Dharmapuri,12-06-2016,Central,2389,0.35,215.01,Tamil Nadu,1201220
OD5202,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,20-07-2016,Central,1615,0.29,646,Tamil Nadu,1201220
OD6578,Amrish,Food Grains,Organic Staples,Dharmapuri,09-10-2016,Central,789,0.27,63.12,Tamil Nadu,1201220
OD3186,Amrish,Food Grains,Atta & Flour,Chennai,09-11-2016,Central,988,0.35,296.4,Tamil Nadu,1201220
OD8838,Amrish,Snacks,Chocolates,Salem,09-11-2016,Central,524,0.25,89.08,Tamil Nadu,1201220
OD1231,Esther,Oil & Masala,Masalas,Dharmapuri,02-01-2018,Central,1846,0.33,406.12,Tamil Nadu,1201231
OD6628,Esther,"Eggs, Meat & Fish",Fish,Chennai,12-05-2018,Central,523,0.12,94.14,Tamil Nadu,1201231
OD3478,Esther,Bakery,Breads & Buns,Kanyakumari,21-07-2018,Central,843,0.28,75.87,Tamil Nadu,1201231
OD9117,Esther,Food Grains,Organic Staples,Nagercoil,28-08-2018,Central,2109,0.21,421.8,Tamil Nadu,1201231
OD5653,Esther,Snacks,Noodles,Vellore,04-09-2018,Central,1782,0.22,463.32,Tamil Nadu,1201231
OD3159,Esther,Food Grains,Atta & Flour,Perambalur,09-09-2018,Central,1374,0.18,82.44,Tamil Nadu,1201231
OD8096,Esther,Beverages,Health Drinks,Namakkal,22-09-2018,Central,2359,0.1,495.39,Tamil Nadu,1201231
OD1474,Esther,Beverages,Soft Drinks,Kanyakumari,10-10-2018,Central,1732,0.29,433,Tamil Nadu,1201231
OD9189,Esther,Oil & Masala,Masalas,Dharmapuri,14-10-2018,Central,2352,0.19,964.32,Tamil Nadu,1201231
OD1238,Esther,Snacks,Cookies,Pudukottai,07-06-2015,Central,1857,0.27,501.39,Tamil Nadu,1201238
OD3438,Esther,Snacks,Noodles,Perambalur,20-06-2015,Central,2372,0.2,1067.4,Tamil Nadu,1201238
OD7052,Esther,Food Grains,Organic Staples,Kanyakumari,30-06-2015,Central,925,0.13,101.75,Tamil Nadu,1201238
OD8550,Esther,Fruits & Veggies,Fresh Fruits,Theni,13-09-2015,Central,1056,0.15,359.04,Tamil Nadu,1201238
OD7003,Esther,Food Grains,Atta & Flour,Chennai,12-10-2015,Central,1170,0.33,105.3,Tamil Nadu,1201238
OD6247,Esther,Fruits & Veggies,Fresh Vegetables,Chennai,09-12-2015,Central,1328,0.35,517.92,Tamil Nadu,1201238
OD1254,Anu,Food Grains,Dals & Pulses,Chennai,19-03-2017,East,1650,0.34,346.5,Tamil Nadu,1201254
OD3842,Anu,Snacks,Cookies,Ramanadhapuram,04-04-2017,East,902,0.31,135.3,Tamil Nadu,1201254
OD3707,Anu,"Eggs, Meat & Fish",Eggs,Trichy,22-05-2017,East,2084,0.11,416.8,Tamil Nadu,1201254
OD124,Anu,Beverages,Soft Drinks,Cumbum,12-06-2017,East,1443,0.27,187.59,Tamil Nadu,1201254
OD6679,Anu,Food Grains,Organic Staples,Madurai,14-07-2017,East,814,0.21,350.02,Tamil Nadu,1201254
OD602,Anu,Beverages,Soft Drinks,Madurai,16-07-2017,East,2172,0.2,608.16,Tamil Nadu,1201254
OD3592,Anu,Fruits & Veggies,Organic Vegetables,Chennai,17-07-2017,East,651,0.35,169.26,Tamil Nadu,1201254
OD8136,Adavan,Fruits & Veggies,Organic Vegetables,Cumbum,01-11-2016,East,929,0.15,213.67,Tamil Nadu,1201283
OD8971,Adavan,Fruits & Veggies,Organic Fruits,Perambalur,27-11-2016,East,842,0.25,244.18,Tamil Nadu,1201283
OD1283,Adavan,Snacks,Chocolates,Vellore,04-12-2016,East,2201,0.32,814.37,Tamil Nadu,1201283
OD1297,Esther,Bakery,Breads & Buns,Namakkal,11-03-2015,East,1189,0.24,237.8,Tamil Nadu,1201297
OD1571,Esther,Oil & Masala,Edible Oil & Ghee,Kanyakumari,04-06-2015,East,1566,0.34,657.72,Tamil Nadu,1201297
OD8148,Esther,"Eggs, Meat & Fish",Eggs,Chennai,19-07-2015,East,2406,0.15,914.28,Tamil Nadu,1201297
OD5663,Esther,Snacks,Noodles,Perambalur,24-08-2015,East,2231,0.13,133.86,Tamil Nadu,1201297
OD1282,Esther,Snacks,Cookies,Dharmapuri,12-09-2015,East,2083,0.16,770.71,Tamil Nadu,1201297
OD926,Esther,Bakery,Biscuits,Karur,13-09-2015,East,1118,0.25,402.48,Tamil Nadu,1201297
OD1301,Adavan,Fruits & Veggies,Fresh Fruits,Virudhunagar,31-10-2015,East,861,0.16,370.23,Tamil Nadu,1201301
OD3860,Adavan,Food Grains,Atta & Flour,Viluppuram,17-11-2015,East,823,0.29,98.76,Tamil Nadu,1201301
OD7251,Adavan,Food Grains,Rice,Namakkal,19-11-2015,East,1370,0.18,356.2,Tamil Nadu,1201301
OD1302,Amy,Beverages,Soft Drinks,Coimbatore,27-01-2016,East,2334,0.1,490.14,Tamil Nadu,1201302
OD1341,Anu,Fruits & Veggies,Organic Vegetables,Chennai,06-11-2018,South,2152,0.26,215.2,Tamil Nadu,1201341
OD5825,Anu,Snacks,Cookies,Chennai,25-11-2018,South,2458,0.26,467.02,Tamil Nadu,1201341
OD4877,Anu,"Eggs, Meat & Fish",Eggs,Trichy,21-12-2018,South,638,0.29,70.18,Tamil Nadu,1201341
OD1347,Amrish,Bakery,Biscuits,Krishnagiri,28-01-2016,South,2223,0.23,955.89,Tamil Nadu,1201347
OD6104,Amrish,Food Grains,Dals & Pulses,Virudhunagar,12-03-2016,South,1080,0.16,118.8,Tamil Nadu,1201347
OD508,Amrish,Snacks,Chocolates,Perambalur,16-03-2016,South,2061,0.31,865.62,Tamil Nadu,1201347
OD1354,Arutra,Snacks,Cookies,Cumbum,16-03-2016,West,943,0.16,235.75,Tamil Nadu,1201354
OD8333,Arutra,Fruits & Veggies,Fresh Vegetables,Vellore,13-04-2016,West,1150,0.3,299,Tamil Nadu,1201354
OD8814,Arutra,Bakery,Breads & Buns,Virudhunagar,03-05-2016,West,2295,0.13,481.95,Tamil Nadu,1201354
OD4626,Arutra,Beverages,Soft Drinks,Salem,08-05-2016,West,1291,0.13,426.03,Tamil Nadu,1201354
OD1361,Alan,"Eggs, Meat & Fish",Eggs,Vellore,17-06-2018,West,1074,0.12,311.46,Tamil Nadu,1201361
OD4901,Alan,"Eggs, Meat & Fish",Mutton,Madurai,29-06-2018,West,1275,0.13,433.5,Tamil Nadu,1201361
OD1929,Alan,Fruits & Veggies,Fresh Fruits,Pudukottai,06-07-2018,West,2264,0.28,679.2,Tamil Nadu,1201361
OD4405,Alan,Bakery,Breads & Buns,Madurai,07-07-2018,West,1312,0.18,314.88,Tamil Nadu,1201361
OD5584,Alan,Bakery,Cakes,Namakkal,07-08-2018,West,2398,0.24,407.66,Tamil Nadu,1201361
OD4514,Alan,Snacks,Noodles,Nagercoil,02-09-2018,West,2306,0.25,507.32,Tamil Nadu,1201361
OD4373,Alan,Food Grains,Dals & Pulses,Ooty,22-09-2018,West,1243,0.31,534.49,Tamil Nadu,1201361
OD3029,Alan,Food Grains,Organic Staples,Karur,23-09-2018,West,593,0.21,166.04,Tamil Nadu,1201361
OD1380,Aditi,Bakery,Biscuits,Cumbum,21-12-2016,West,1253,0.18,488.67,Tamil Nadu,1201380
OD9738,Aditi,Snacks,Cookies,Dindigul,10-03-2017,West,2271,0.35,522.33,Tamil Nadu,1201380
OD648,Aditi,Beverages,Health Drinks,Ooty,01-04-2017,West,992,0.33,109.12,Tamil Nadu,1201380
OD1391,Amrish,Snacks,Cookies,Virudhunagar,26-09-2015,West,2368,0.18,568.32,Tamil Nadu,1201391
OD4282,Amrish,Oil & Masala,Spices,Viluppuram,11-10-2015,West,606,0.3,30.3,Tamil Nadu,1201391
OD5136,Amrish,Snacks,Noodles,Coimbatore,26-10-2015,West,1393,0.25,515.41,Tamil Nadu,1201391
OD5141,Amrish,Bakery,Cakes,Ramanadhapuram,31-10-2015,West,659,0.15,230.65,Tamil Nadu,1201391
OD5558,Amrish,Beverages,Health Drinks,Viluppuram,02-11-2015,West,1215,0.18,267.3,Tamil Nadu,1201391
OD473,Amrish,"Eggs, Meat & Fish",Chicken,Chennai,09-11-2015,West,1977,0.33,514.02,Tamil Nadu,1201391
OD4900,Amrish,Bakery,Biscuits,Theni,15-11-2015,West,868,0.21,373.24,Tamil Nadu,1201391
OD1393,Alan,Oil & Masala,Edible Oil & Ghee,Coimbatore,05-11-2017,West,1439,0.15,316.58,Tamil Nadu,1201393
OD9608,Alan,Bakery,Biscuits,Dindigul,06-12-2017,West,1467,0.1,337.41,Tamil Nadu,1201393
OD6171,Alan,Snacks,Cookies,Chennai,25-12-2017,West,2165,0.19,692.8,Tamil Nadu,1201393
OD1451,Aditi,Oil & Masala,Spices,Salem,08-03-2016,Central,1113,0.11,311.64,Tamil Nadu,1201451
OD4994,Aditi,"Eggs, Meat & Fish",Mutton,Chennai,12-10-2016,Central,2226,0.23,200.34,Tamil Nadu,1201451
OD3318,Aditi,Fruits & Veggies,Organic Vegetables,Coimbatore,07-11-2016,Central,1618,0.18,242.7,Tamil Nadu,1201451
OD9688,Aditi,Beverages,Soft Drinks,Dharmapuri,20-12-2016,Central,2069,0.25,310.35,Tamil Nadu,1201451
OD1459,Amrish,Snacks,Noodles,Virudhunagar,19-01-2016,Central,2000,0.34,460,Tamil Nadu,1201459
OD2008,Amrish,Bakery,Cakes,Viluppuram,08-02-2016,Central,626,0.1,175.28,Tamil Nadu,1201459
OD1513,Akash,Oil & Masala,Edible Oil & Ghee,Dharmapuri,05-11-2017,Central,1182,0.33,425.52,Tamil Nadu,1201513
OD9072,Akash,Beverages,Health Drinks,Tenkasi,05-11-2017,Central,985,0.15,403.85,Tamil Nadu,1201513
OD1420,Akash,Snacks,Noodles,Vellore,03-12-2017,Central,1007,0.2,130.91,Tamil Nadu,1201513
OD3521,Akash,Beverages,Health Drinks,Theni,29-01-2018,Central,2120,0.13,763.2,Tamil Nadu,1201513
OD1557,Akash,"Eggs, Meat & Fish",Chicken,Dindigul,01-03-2015,Central,527,0.23,237.15,Tamil Nadu,1201557
OD2436,Akash,Oil & Masala,Spices,Ooty,17-03-2015,Central,2189,0.18,875.6,Tamil Nadu,1201557
OD9175,Akash,Fruits & Veggies,Fresh Fruits,Trichy,20-07-2015,Central,876,0.3,254.04,Tamil Nadu,1201557
OD171,Akash,Food Grains,Dals & Pulses,Krishnagiri,08-09-2015,Central,552,0.25,237.36,Tamil Nadu,1201557
OD9076,Akash,Snacks,Noodles,Namakkal,12-09-2015,Central,2043,0.1,755.91,Tamil Nadu,1201557
OD1610,Arutra,Bakery,Breads & Buns,Trichy,18-09-2017,East,1269,0.16,558.36,Tamil Nadu,1201610
OD9218,Arutra,Snacks,Cookies,Trichy,04-10-2017,East,1059,0.1,148.26,Tamil Nadu,1201610
OD7157,Arutra,"Eggs, Meat & Fish",Chicken,Trichy,14-10-2017,East,626,0.28,269.18,Tamil Nadu,1201610
OD7244,Arutra,Snacks,Chocolates,Viluppuram,13-11-2017,East,1113,0.25,255.99,Tamil Nadu,1201610
OD7217,Arutra,Oil & Masala,Masalas,Tirunelveli,25-11-2017,East,765,0.2,76.5,Tamil Nadu,1201610
OD3622,Arutra,Bakery,Biscuits,Trichy,14-12-2017,East,1932,0.25,425.04,Tamil Nadu,1201610
OD9316,Arutra,Fruits & Veggies,Fresh Fruits,Namakkal,23-12-2017,East,1093,0.3,426.27,Tamil Nadu,1201610
OD2180,Arutra,Snacks,Noodles,Madurai,31-12-2017,East,2410,0.25,939.9,Tamil Nadu,1201610
OD1626,Esther,Fruits & Veggies,Fresh Vegetables,Theni,01-04-2017,East,755,0.3,256.7,Tamil Nadu,1201626
OD5289,Esther,"Eggs, Meat & Fish",Fish,Karur,19-04-2017,East,1204,0.3,120.4,Tamil Nadu,1201626
OD1178,Esther,Snacks,Noodles,Namakkal,14-05-2017,East,1073,0.24,107.3,Tamil Nadu,1201626
OD6300,Esther,Beverages,Soft Drinks,Trichy,21-05-2017,East,998,0.12,349.3,Tamil Nadu,1201626
OD1627,Arutra,Bakery,Biscuits,Kanyakumari,25-03-2015,East,1864,0.18,428.72,Tamil Nadu,1201627
OD7170,Arutra,"Eggs, Meat & Fish",Mutton,Kanyakumari,11-05-2015,East,627,0.35,87.78,Tamil Nadu,1201627
OD7126,Arutra,"Eggs, Meat & Fish",Eggs,Virudhunagar,19-07-2015,East,552,0.18,71.76,Tamil Nadu,1201627
OD8231,Arutra,Oil & Masala,Spices,Madurai,07-09-2015,East,2220,0.11,310.8,Tamil Nadu,1201627
OD9227,Arutra,Fruits & Veggies,Fresh Vegetables,Trichy,08-09-2015,East,974,0.21,97.4,Tamil Nadu,1201627
OD1655,Arvind,Beverages,Health Drinks,Chennai,20-12-2015,East,1312,0.28,524.8,Tamil Nadu,1201655
OD1682,Adavan,Snacks,Noodles,Perambalur,21-11-2017,East,1866,0.25,653.1,Tamil Nadu,1201682
OD2095,Adavan,Fruits & Veggies,Organic Vegetables,Dharmapuri,24-11-2017,East,1803,0.26,432.72,Tamil Nadu,1201682
OD3909,Adavan,Bakery,Biscuits,Dharmapuri,03-12-2017,East,747,0.15,74.7,Tamil Nadu,1201682
OD1716,Arvind,Snacks,Noodles,Vellore,01-11-2016,South,2276,0.34,955.92,Tamil Nadu,1201716
OD8991,Arvind,Oil & Masala,Edible Oil & Ghee,Tenkasi,30-11-2016,South,1333,0.32,319.92,Tamil Nadu,1201716
OD1740,Adavan,Beverages,Health Drinks,Tirunelveli,01-06-2015,South,815,0.29,171.15,Tamil Nadu,1201740
OD705,Adavan,Food Grains,Dals & Pulses,Ooty,12-09-2015,South,506,0.22,136.62,Tamil Nadu,1201740
OD9940,Adavan,Snacks,Chocolates,Bodi,02-11-2015,South,1560,0.15,624,Tamil Nadu,1201740
OD1756,Aditi,Bakery,Breads & Buns,Ramanadhapuram,25-02-2018,South,1688,0.16,286.96,Tamil Nadu,1201756
OD2251,Aditi,Food Grains,Dals & Pulses,Vellore,01-05-2018,South,1149,0.22,103.41,Tamil Nadu,1201756
OD2240,Aditi,Bakery,Cakes,Namakkal,06-05-2018,South,1622,0.12,81.1,Tamil Nadu,1201756
OD4106,Aditi,Snacks,Chocolates,Cumbum,21-07-2018,South,1099,0.25,230.79,Tamil Nadu,1201756
OD9929,Aditi,Beverages,Soft Drinks,Karur,31-07-2018,South,1688,0.18,185.68,Tamil Nadu,1201756
OD2530,Aditi,Snacks,Noodles,Tirunelveli,16-08-2018,South,907,0.32,199.54,Tamil Nadu,1201756
OD1769,Arvind,Food Grains,Dals & Pulses,Pudukottai,11-04-2016,South,993,0.33,377.34,Tamil Nadu,1201769
OD75,Arvind,Beverages,Soft Drinks,Vellore,26-04-2016,South,1965,0.13,117.9,Tamil Nadu,1201769
OD1776,Arvind,"Eggs, Meat & Fish",Eggs,Chennai,22-01-2017,South,1862,0.18,521.36,Tamil Nadu,1201776
OD7426,Arvind,Bakery,Cakes,Virudhunagar,27-03-2017,South,767,0.12,76.7,Tamil Nadu,1201776
OD9419,Arvind,Bakery,Biscuits,Ramanadhapuram,08-04-2017,South,1957,0.21,587.1,Tamil Nadu,1201776
OD4051,Arvind,Oil & Masala,Spices,Salem,16-04-2017,South,1260,0.2,415.8,Tamil Nadu,1201776
OD1787,Arvind,Bakery,Cakes,Karur,21-07-2017,South,1314,0.31,210.24,Tamil Nadu,1201787
OD4255,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,29-07-2017,South,1386,0.16,277.2,Tamil Nadu,1201787
OD2243,Arvind,Bakery,Biscuits,Ramanadhapuram,13-08-2017,South,2267,0.15,612.09,Tamil Nadu,1201787
OD1803,Anu,Beverages,Health Drinks,Nagercoil,07-08-2018,West,1201,0.31,312.26,Tamil Nadu,1201803
OD2563,Anu,"Eggs, Meat & Fish",Mutton,Kanyakumari,13-08-2018,West,1958,0.18,215.38,Tamil Nadu,1201803
OD7747,Anu,Food Grains,Rice,Nagercoil,18-08-2018,West,1016,0.15,365.76,Tamil Nadu,1201803
OD2976,Anu,Food Grains,Atta & Flour,Cumbum,23-09-2018,West,1210,0.1,217.8,Tamil Nadu,1201803
OD6790,Anu,"Eggs, Meat & Fish",Chicken,Cumbum,19-10-2018,West,2310,0.14,392.7,Tamil Nadu,1201803
OD1819,Esther,"Eggs, Meat & Fish",Mutton,Tirunelveli,20-01-2015,West,1100,0.3,242,Tamil Nadu,1201819
OD8514,Esther,Snacks,Chocolates,Madurai,18-03-2015,West,1694,0.31,677.6,Tamil Nadu,1201819
OD1829,Alan,Bakery,Biscuits,Virudhunagar,17-09-2015,West,1887,0.14,358.53,Tamil Nadu,1201829
OD5587,Alan,Food Grains,Organic Staples,Cumbum,01-11-2015,West,1709,0.35,683.6,Tamil Nadu,1201829
OD4893,Alan,Snacks,Cookies,Dindigul,23-11-2015,West,1957,0.32,841.51,Tamil Nadu,1201829
OD8890,Alan,Food Grains,Dals & Pulses,Namakkal,28-11-2015,West,692,0.26,193.76,Tamil Nadu,1201829
OD1840,Anu,Food Grains,Rice,Dindigul,16-11-2018,West,2012,0.21,784.68,Tamil Nadu,1201840
OD8672,Anu,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,01-12-2018,West,2263,0.19,950.46,Tamil Nadu,1201840
OD1957,Arutra,Beverages,Soft Drinks,Perambalur,03-03-2015,West,2413,0.28,530.86,Tamil Nadu,1201957
OD7813,Arutra,Oil & Masala,Masalas,Salem,22-03-2015,West,2140,0.17,428,Tamil Nadu,1201957
OD7604,Arutra,Bakery,Breads & Buns,Tirunelveli,12-04-2015,West,1074,0.12,204.06,Tamil Nadu,1201957
OD5618,Arutra,Oil & Masala,Spices,Theni,10-05-2015,West,1561,0.21,156.1,Tamil Nadu,1201957
OD18,Arutra,Beverages,Health Drinks,Bodi,13-05-2015,West,1617,0.19,113.19,Tamil Nadu,1201957
OD1962,Amy,Oil & Masala,Spices,Trichy,15-08-2015,West,1219,0.27,377.89,Tamil Nadu,1201962
OD5529,Amy,Snacks,Noodles,Kanyakumari,31-08-2015,West,886,0.1,380.98,Tamil Nadu,1201962
OD82,Amy,Food Grains,Atta & Flour,Bodi,12-10-2015,West,1739,0.29,765.16,Tamil Nadu,1201962
OD7645,Amy,"Eggs, Meat & Fish",Chicken,Tenkasi,24-11-2015,West,2399,0.23,839.65,Tamil Nadu,1201962
OD5610,Amy,Beverages,Soft Drinks,Theni,25-11-2015,West,2208,0.1,794.88,Tamil Nadu,1201962
OD6454,Amy,"Eggs, Meat & Fish",Eggs,Tenkasi,06-12-2015,West,672,0.28,302.4,Tamil Nadu,1201962
OD1980,Akash,Bakery,Cakes,Salem,11-12-2016,West,1682,0.17,386.86,Tamil Nadu,1201980
OD6858,Akash,Oil & Masala,Masalas,Viluppuram,14-12-2016,West,1392,0.25,459.36,Tamil Nadu,1201980
OD2028,Arvind,Fruits & Veggies,Organic Vegetables,Perambalur,14-05-2018,Central,2230,0.25,869.7,Tamil Nadu,1202028
OD8915,Arvind,Bakery,Biscuits,Pudukottai,18-05-2018,Central,1542,0.13,262.14,Tamil Nadu,1202028
OD2613,Arvind,Bakery,Breads & Buns,Viluppuram,20-05-2018,Central,728,0.18,94.64,Tamil Nadu,1202028
OD6286,Arvind,Oil & Masala,Edible Oil & Ghee,Vellore,11-08-2018,Central,2156,0.32,776.16,Tamil Nadu,1202028
OD8548,Arvind,Beverages,Health Drinks,Bodi,17-08-2018,Central,2228,0.23,668.4,Tamil Nadu,1202028
OD829,Arvind,Food Grains,Dals & Pulses,Tirunelveli,21-08-2018,Central,693,0.12,173.25,Tamil Nadu,1202028
OD2599,Arvind,Fruits & Veggies,Fresh Vegetables,Dharmapuri,10-09-2018,Central,2266,0.34,181.28,Tamil Nadu,1202028
OD2033,Aditi,"Eggs, Meat & Fish",Chicken,Coimbatore,26-01-2018,Central,1693,0.21,372.46,Tamil Nadu,1202033
OD8727,Aditi,Fruits & Veggies,Fresh Vegetables,Dindigul,17-02-2018,Central,1224,0.27,367.2,Tamil Nadu,1202033
OD3462,Aditi,Snacks,Cookies,Ramanadhapuram,16-04-2018,Central,1477,0.15,132.93,Tamil Nadu,1202033
OD3213,Aditi,Food Grains,Dals & Pulses,Salem,20-04-2018,Central,1191,0.13,83.37,Tamil Nadu,1202033
OD6917,Aditi,Beverages,Health Drinks,Theni,13-05-2018,Central,609,0.16,170.52,Tamil Nadu,1202033
OD6287,Aditi,Oil & Masala,Edible Oil & Ghee,Trichy,09-07-2018,Central,1382,0.27,538.98,Tamil Nadu,1202033
OD2036,Amy,Bakery,Cakes,Theni,24-09-2018,Central,561,0.22,241.23,Tamil Nadu,1202036
OD3170,Amy,Food Grains,Atta & Flour,Madurai,07-10-2018,Central,2079,0.12,103.95,Tamil Nadu,1202036
OD1249,Amy,"Eggs, Meat & Fish",Mutton,Nagercoil,06-11-2018,Central,856,0.17,316.72,Tamil Nadu,1202036
OD85,Amy,Fruits & Veggies,Organic Fruits,Bodi,13-11-2018,Central,1044,0.1,344.52,Tamil Nadu,1202036
OD6491,Amy,Food Grains,Organic Staples,Dindigul,18-11-2018,Central,1020,0.29,51,Tamil Nadu,1202036
OD2040,Arutra,Food Grains,Dals & Pulses,Salem,03-06-2015,Central,794,0.22,277.9,Tamil Nadu,1202040
OD9171,Arutra,Snacks,Chocolates,Madurai,12-07-2015,Central,2113,0.28,253.56,Tamil Nadu,1202040
OD8085,Arutra,Food Grains,Atta & Flour,Bodi,15-07-2015,Central,1617,0.25,501.27,Tamil Nadu,1202040
OD9829,Arutra,Fruits & Veggies,Fresh Vegetables,Bodi,02-08-2015,Central,1227,0.33,355.83,Tamil Nadu,1202040
OD8539,Arutra,Snacks,Noodles,Pudukottai,07-09-2015,Central,1567,0.31,438.76,Tamil Nadu,1202040
OD898,Arutra,Fruits & Veggies,Organic Fruits,Theni,09-09-2015,Central,1752,0.33,350.4,Tamil Nadu,1202040
OD2086,Amrish,Bakery,Biscuits,Tirunelveli,13-03-2018,East,968,0.12,174.24,Tamil Nadu,1202086
OD4841,Amrish,"Eggs, Meat & Fish",Mutton,Kanyakumari,26-03-2018,East,944,0.22,330.4,Tamil Nadu,1202086
OD2120,Aditi,"Eggs, Meat & Fish",Fish,Trichy,21-06-2015,East,1065,0.11,372.75,Tamil Nadu,1202120
OD3949,Aditi,Bakery,Cakes,Salem,30-06-2015,East,2091,0.19,418.2,Tamil Nadu,1202120
OD2210,Aditi,Fruits & Veggies,Organic Fruits,Coimbatore,21-09-2015,East,2225,0.12,689.75,Tamil Nadu,1202120
OD1601,Aditi,"Eggs, Meat & Fish",Eggs,Perambalur,02-11-2015,East,1905,0.24,819.15,Tamil Nadu,1202120
OD9280,Aditi,Oil & Masala,Spices,Viluppuram,11-11-2015,East,2045,0.25,122.7,Tamil Nadu,1202120
OD2124,Arvind,"Eggs, Meat & Fish",Fish,Theni,10-09-2015,East,1263,0.3,429.42,Tamil Nadu,1202124
OD4848,Arvind,Bakery,Cakes,Ramanadhapuram,20-09-2015,East,596,0.24,59.6,Tamil Nadu,1202124
OD6044,Arvind,Fruits & Veggies,Organic Fruits,Pudukottai,29-09-2015,East,606,0.27,212.1,Tamil Nadu,1202124
OD3908,Arvind,Oil & Masala,Masalas,Nagercoil,03-11-2015,East,1431,0.29,372.06,Tamil Nadu,1202124
OD2125,Akash,Beverages,Soft Drinks,Cumbum,09-03-2017,East,1176,0.27,246.96,Tamil Nadu,1202125
OD3765,Akash,"Eggs, Meat & Fish",Fish,Madurai,19-04-2017,East,2457,0.27,466.83,Tamil Nadu,1202125
OD334,Akash,Bakery,Breads & Buns,Nagercoil,25-04-2017,East,2029,0.35,608.7,Tamil Nadu,1202125
OD8593,Akash,Snacks,Cookies,Viluppuram,26-04-2017,East,1109,0.26,199.62,Tamil Nadu,1202125
OD5989,Akash,Snacks,Chocolates,Tirunelveli,26-06-2017,East,1431,0.25,143.1,Tamil Nadu,1202125
OD7393,Akash,Oil & Masala,Masalas,Bodi,29-08-2017,East,2010,0.26,703.5,Tamil Nadu,1202125
OD8577,Akash,Fruits & Veggies,Fresh Fruits,Ooty,08-09-2017,East,2210,0.14,950.3,Tamil Nadu,1202125
OD2149,Esther,Food Grains,Atta & Flour,Nagercoil,15-01-2018,East,2440,0.28,414.8,Tamil Nadu,1202149
OD3670,Esther,Food Grains,Dals & Pulses,Dharmapuri,13-03-2018,East,651,0.29,253.89,Tamil Nadu,1202149
OD2774,Esther,"Eggs, Meat & Fish",Mutton,Virudhunagar,17-03-2018,East,2325,0.25,255.75,Tamil Nadu,1202149
OD967,Esther,Oil & Masala,Edible Oil & Ghee,Cumbum,09-04-2018,East,2049,0.19,778.62,Tamil Nadu,1202149
OD3666,Esther,Fruits & Veggies,Fresh Fruits,Coimbatore,12-06-2018,East,1749,0.11,472.23,Tamil Nadu,1202149
OD2831,Esther,Beverages,Soft Drinks,Madurai,16-06-2018,East,1042,0.13,177.14,Tamil Nadu,1202149
OD645,Esther,Snacks,Noodles,Kanyakumari,21-07-2018,East,1361,0.24,299.42,Tamil Nadu,1202149
OD2160,Amy,Bakery,Breads & Buns,Chennai,23-04-2017,East,1482,0.23,414.96,Tamil Nadu,1202160
OD5322,Amy,Fruits & Veggies,Fresh Fruits,Trichy,07-05-2017,East,2147,0.23,901.74,Tamil Nadu,1202160
OD2466,Amy,Snacks,Chocolates,Namakkal,04-06-2017,East,1306,0.11,130.6,Tamil Nadu,1202160
OD3652,Amy,Snacks,Noodles,Perambalur,12-06-2017,East,1798,0.13,143.84,Tamil Nadu,1202160
